gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
ENSG00000170370.11	EMX2	0.880276511	9	1	0.370173293	mashr_Brain_Cortex	0.90509253	mashr_Brain_Caudate_basal_ganglia	4.718144269	6.48E-18	4.718144269	-0.323809534	0.896148806	0.097410268	0.440608579	1	0
ENSG00000245532.7	NEAT1	0.880338105	11	1	0.858218091	mashr_Brain_Caudate_basal_ganglia	0.924748769	mashr_Brain_Hippocampus	10.83892319	5.78E-17	10.83892319	0.094453689	0.178642921	0.149454233	0.03506715	1	0
ENSG00000136636.12	KCTD3	0.880340457	9	1	0.880340457	mashr_Brain_Anterior_cingulate_cortex_BA24	0.880340457	mashr_Spleen	9	0	9	0.15053764	0.15053764	0.15053764	3.93E-17	1	0
ENSG00000010017.12	RANBP9	0.880340457	1	1	0.880340457	mashr_Spleen	0.880340457	mashr_Spleen	1	1	1	-0.15053764	-0.15053764	-0.15053764	NA	1	0
ENSG00000121864.9	ZNF639	0.880432398	11	1	0.058505394	mashr_Brain_Substantia_nigra	0.881461029	mashr_Brain_Cortex	6.389965835	6.43E-18	6.389965835	-0.888888896	1.891891837	0.14812522	0.958806033	1	0
ENSG00000120217.13	CD274	0.880505326	11	1	0.139511688	mashr_Brain_Caudate_basal_ganglia	0.995115452	mashr_Brain_Nucleus_accumbens_basal_ganglia	5.621170292	4.97E-17	5.621170292	-1.477611899	0.868546547	-0.185431013	0.685710328	1	0
ENSG00000170893.3	TRH	0.880520155	10	1	0.406213269	mashr_Brain_Hypothalamus	0.917836689	mashr_Brain_Anterior_cingulate_cortex_BA24	6.497758785	1.73E-17	6.497758785	-0.291814953	0.830575874	0.064494649	0.396857951	1	0
ENSG00000177106.14	EPS8L2	0.880520566	10	1	0.49720179	mashr_Brain_Amygdala	0.918540203	mashr_Spleen	6.809050432	4.12E-17	6.809050432	-0.678899109	0.660194159	0.115031114	0.399765995	1	0
ENSG00000253649.3	PRSS51	0.880523356	4	1	0.003806041	mashr_Pituitary	0.245274494	mashr_Brain_Cortex	1.909896651	0.387802252	1.909896651	-2.893805265	1.35428032	-1.145184809	1.811465272	1	0
ENSG00000165655.16	ZNF503	0.880725882	3	1	0.366842306	mashr_Brain_Hypothalamus	0.877179673	mashr_Brain_Amygdala	2.399333858	2.36E-16	2.399333858	-0.902403982	0.154545456	-0.300801327	0.543441454	1	0
ENSG00000111269.2	CREBL2	0.88095337	3	1	0.158518433	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.591554038	mashr_Brain_Caudate_basal_ganglia	2.160238135	1.05E-16	2.160238135	-0.536585391	1.410071969	0.112300396	1.123903151	1	0
ENSG00000159063.12	ALG8	0.881061178	11	1	0.564225517	mashr_Pituitary	0.98531325	mashr_Brain_Putamen_basal_ganglia	9.7685308	9.42E-18	9.7685308	-0.576576591	0.576576591	-0.044906843	0.302544854	1	0
ENSG00000177511.5	ST8SIA3	0.881089025	5	1	0.817877091	mashr_Pituitary	0.897031833	mashr_Brain_Caudate_basal_ganglia	4.999533764	4.62E-17	4.999533764	0.129411772	0.23027628	0.149584674	0.045107979	1	0
ENSG00000105443.13	CYTH2	0.881182656	11	1	0.18835341	mashr_Pituitary	0.905443411	mashr_Brain_Hypothalamus	8.319660006	9.91E-17	8.319660006	-1.290076375	1.315465783	-0.076288499	0.887660067	1	0
ENSG00000137575.11	SDCBP	0.881218063	7	1	0.881218063	mashr_Brain_Cortex	0.881218063	mashr_Brain_Caudate_basal_ganglia	7	1.00E-34	7	-0.149425283	0.149425283	-0.021346469	0.159742347	1	0
ENSG00000203740.3	METTL11B	0.881223653	2	1	0.870608356	mashr_Brain_Caudate_basal_ganglia	0.891977444	mashr_Brain_Putamen_basal_ganglia	1.998017609	0.001982391	1.998017609	-0.162885795	-0.135802463	-0.149344129	0.019150808	1	0
ENSG00000271382.1	RP11-1060G2.2	0.881230678	6	1	0.744286174	mashr_Spleen	0.83267846	mashr_Brain_Amygdala	4.277059466	1.30E-16	4.277059466	-0.296296299	0.326182641	0.145826127	0.221418635	1	0
ENSG00000132740.8	IGHMBP2	0.881233375	11	1	0.380064339	mashr_Brain_Amygdala	0.989345195	mashr_Brain_Cortex	6.688341115	3.60E-17	6.688341115	-0.803571403	0.877777755	0.06923605	0.668958487	1	0
ENSG00000215440.11	NPEPL1	0.881287581	11	1	0.000234114	mashr_Pituitary	0.853470782	mashr_Brain_Hypothalamus	8.287776041	1.03E-16	8.287776041	-1.27523146	3.679039169	0.121503199	1.31604804	1	0
ENSG00000204421.2	LY6G6C	0.881292236	8	1	0.009281602	mashr_Brain_Cortex	0.582068836	mashr_Brain_Nucleus_accumbens_basal_ganglia	5.163391448	3.13E-19	5.163391448	-1.725186642	2.601503849	0.559628768	1.293817014	1	0
ENSG00000177628.15	GBA	0.881301647	11	1	0.151233354	mashr_Spleen	0.935795772	mashr_Brain_Putamen_basal_ganglia	7.950332683	4.32E-18	7.950332683	-0.431734324	1.435188627	-0.075684235	0.514688002	1	0
ENSG00000159111.12	MRPL10	0.881466657	11	1	0.125875543	mashr_Spleen	0.96221944	mashr_Brain_Putamen_basal_ganglia	9.358267488	4.26E-17	9.358267488	-1.53057064	0.400170574	-0.248267381	0.55906951	1	0
ENSG00000164244.20	PRRC1	0.881536145	10	1	0.106033978	mashr_Brain_Hypothalamus	0.988352464	mashr_Brain_Caudate_basal_ganglia	6.863231898	3.73E-33	6.863231898	-1.616279125	1.368048999	-0.294548373	0.918665191	1	0
ENSG00000157219.3	HTR5A	0.881699953	9	1	0.139337966	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.938004821	mashr_Brain_Amygdala	7.837018499	1.03E-16	7.837018499	-0.280898869	1.478260875	0.222770865	0.496239984	1	0
ENSG00000197191.4	CYSRT1	0.881719322	11	1	0.764053961	mashr_Pituitary	0.926453575	mashr_Brain_Caudate_basal_ganglia	10.78288237	2.28E-17	10.78288237	0.092307694	0.300161512	0.148423462	0.069641764	1	0
ENSG00000172819.16	RARG	0.881742751	1	1	0.881742751	mashr_Brain_Hypothalamus	0.881742751	mashr_Brain_Hypothalamus	1	1	1	-0.148760334	-0.148760334	-0.148760334	NA	1	0
ENSG00000160097.16	FNDC5	0.881837711	9	1	0.613478354	mashr_Brain_Anterior_cingulate_cortex_BA24	0.939267557	mashr_Brain_Amygdala	6.907618816	6.63E-17	6.907618816	0.076190479	0.505114591	0.144549376	0.141100653	1	0
ENSG00000145782.12	ATG12	0.881926542	11	1	0.076109038	mashr_Brain_Anterior_cingulate_cortex_BA24	0.976323921	mashr_Brain_Amygdala	5.822345258	9.80E-20	5.822345258	-0.84523809	1.773722649	0.106623844	0.905549287	1	0
ENSG00000227502.2	LINC01268	0.881948264	6	1	0.589415964	mashr_Brain_Anterior_cingulate_cortex_BA24	0.961562613	mashr_Brain_Caudate_basal_ganglia	3.991916351	2.97E-18	3.991916351	-0.048192769	0.539682567	0.207954386	0.292555342	1	0
ENSG00000238033.1	AC002480.2	0.881997507	1	1	0.881997507	mashr_Spleen	0.881997507	mashr_Spleen	1	1	1	0.1484375	0.1484375	0.1484375	NA	1	0
ENSG00000162849.15	KIF26B	0.882055967	7	1	0.489696256	mashr_Brain_Anterior_cingulate_cortex_BA24	0.907698484	mashr_Brain_Amygdala	6.075816123	1.07E-16	6.075816123	-0.115942031	0.690792012	0.164937162	0.247460118	1	0
ENSG00000152402.10	GUCY1A2	0.882181742	11	1	0.00542773	mashr_Brain_Putamen_basal_ganglia	0.956997652	mashr_Brain_Cortex	7.633318321	1.34E-18	7.633318321	-2.215121855	2.780487776	0.486047053	1.512713798	1	0
ENSG00000178078.11	STAP2	0.882229266	11	1	0.311903512	mashr_Spleen	0.995717361	mashr_Brain_Nucleus_accumbens_basal_ganglia	9.254955769	1.43E-17	9.254955769	-0.101972056	1.011235952	0.152730219	0.32341158	1	0
ENSG00000149968.11	MMP3	0.882231035	5	1	0.656721284	mashr_Brain_Hypothalamus	0.932176818	mashr_Brain_Anterior_cingulate_cortex_BA24	3.166605665	3.12E-17	3.166605665	-0.444444448	0.378151268	-0.064322464	0.292220653	1	0
ENSG00000142632.16	ARHGEF19	0.882266129	11	1	0.568524963	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.997632543	mashr_Brain_Hippocampus	10.75424368	7.77E-18	10.75424368	-0.284210533	0.570225205	0.146003923	0.225391162	1	0
ENSG00000162769.12	FLVCR1	0.882435026	11	1	0.3046186	mashr_Spleen	0.815347598	mashr_Brain_Hippocampus	8.178893068	3.67E-17	8.178893068	-0.575257506	1.02657931	0.144280165	0.535861041	1	0
ENSG00000138798.11	EGF	0.882451461	9	1	0.781497851	mashr_Brain_Anterior_cingulate_cortex_BA24	0.864434729	mashr_Brain_Caudate_basal_ganglia	8.66481314	2.28E-33	8.66481314	-0.209302321	0.277367608	0.140354138	0.135781031	1	0
ENSG00000116731.22	PRDM2	0.88246032	4	1	0.844706999	mashr_Brain_Cortex	0.886785486	mashr_Brain_Caudate_basal_ganglia	3.005279883	8.76E-17	3.005279883	-0.142372876	0.195876285	-0.057810586	0.169124581	1	0
ENSG00000126883.16	NUP214	0.882460959	5	1	0.327497626	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.980698225	mashr_Brain_Anterior_cingulate_cortex_BA24	3.698259075	1.64E-16	3.698259075	0.024193548	0.979166687	0.261953131	0.413521349	1	0
ENSG00000143851.15	PTPN7	0.882522623	10	1	0.389176854	mashr_Spleen	0.983717772	mashr_Brain_Caudate_basal_ganglia	4.782385366	2.23E-18	4.782385366	-0.857142866	0.861111104	-0.087372634	0.643521792	1	0
ENSG00000181638.17	ZFP41	0.8826251	8	1	0.192115	mashr_Brain_Anterior_cingulate_cortex_BA24	0.77910328	mashr_Brain_Hypothalamus	6.349392869	8.23E-17	6.349392869	-1.304347873	1.197469674	0.011715739	0.842778834	1	0
ENSG00000253282.1	KB-1410C5.3	0.882666068	1	1	0.882666068	mashr_Brain_Cortex	0.882666068	mashr_Brain_Cortex	1	1	1	-0.147590354	-0.147590354	-0.147590354	NA	1	0
ENSG00000144566.10	RAB5A	0.882780437	11	1	0.647975875	mashr_Spleen	0.922555139	mashr_Brain_Nucleus_accumbens_basal_ganglia	7.365515193	2.01E-17	7.365515193	-0.456575942	0.414634138	-0.089173706	0.279932128	1	0
ENSG00000186001.12	LRCH3	0.883035626	11	1	0.529406811	mashr_Brain_Caudate_basal_ganglia	0.86622991	mashr_Brain_Amygdala	10.0911907	3.79E-33	10.0911907	-0.628911784	0.168449193	-0.026546672	0.259138834	1	0
ENSG00000233608.3	TWIST2	0.883046726	8	1	0.020850555	mashr_Pituitary	0.964550134	mashr_Brain_Caudate_basal_ganglia	5.015661284	2.19E-48	5.015661284	-2.310679674	2.308985179	0.059650446	1.244462833	1	0
ENSG00000128039.10	SRD5A3	0.88307397	11	1	0.846716158	mashr_Brain_Putamen_basal_ganglia	0.937641078	mashr_Brain_Hypothalamus	9.42229085	2.75E-18	9.42229085	-0.193310048	0.11394023	-0.124343803	0.109511919	1	0
ENSG00000138035.14	PNPT1	0.883090024	11	1	0.631406067	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.950765365	mashr_Brain_Anterior_cingulate_cortex_BA24	7.72418997	2.74E-33	7.72418997	-0.160256416	0.479748738	0.073820556	0.218803212	1	0
ENSG00000165478.6	HEPACAM	0.883201654	9	1	0.217740666	mashr_Brain_Putamen_basal_ganglia	0.798798811	mashr_Brain_Anterior_cingulate_cortex_BA24	3.921168627	1.02E-18	3.921168627	-0.862460881	1.232558131	-0.040682316	0.83706652	1	0
ENSG00000143556.8	S100A7	0.883223768	7	1	0.648222141	mashr_Brain_Hypothalamus	0.957227524	mashr_Brain_Cortex	5.774326973	1.17E-17	5.774326973	0.053633051	0.456233412	0.175395228	0.144770963	1	0
ENSG00000167515.10	TRAPPC2L	0.883333648	7	1	0.1817801	mashr_Brain_Caudate_basal_ganglia	0.865485382	mashr_Spleen	3.68619985	7.66E-17	3.68619985	-1.335294127	0.504032254	-0.440313912	0.549921465	1	0
ENSG00000100426.6	ZBED4	0.883455014	11	1	0.570137144	mashr_Brain_Caudate_basal_ganglia	0.888621161	mashr_Brain_Amygdala	8.021030335	1.75E-18	8.021030335	-0.217200964	0.56784953	-0.089684724	0.220240634	1	0
ENSG00000167985.6	SDHAF2	0.883464052	11	1	0.878483003	mashr_Brain_Anterior_cingulate_cortex_BA24	0.898846493	mashr_Brain_Substantia_nigra	9.986811829	2.75E-17	9.986811829	-0.15289256	0.127118647	-0.122509721	0.083059715	1	0
ENSG00000204514.9	ZNF814	0.88351811	5	1	0.738882673	mashr_Pituitary	0.824140894	mashr_Brain_Putamen_basal_ganglia	4.753257749	1.08E-18	4.753257749	-0.325842708	0.333333343	0.134831461	0.261980497	1	0
ENSG00000074211.13	PPP2R2C	0.883526484	2	1	0.796357122	mashr_Spleen	0.962702446	mashr_Brain_Caudate_basal_ganglia	1.040159863	0.959840137	1.040159863	-0.258064508	0.046762589	-0.10565096	0.215545308	1	0
ENSG00000130413.15	STK33	0.883532845	11	1	0.253332996	mashr_Spleen	0.967851169	mashr_Brain_Caudate_basal_ganglia	6.339123355	2.83E-18	6.339123355	-0.813767503	1.142291205	-0.074987517	0.648258518	1	0
ENSG00000253967.1	RP11-333A23.4	0.883631666	11	1	0.236271778	mashr_Brain_Putamen_basal_ganglia	0.864434729	mashr_Brain_Cortex	9.270500123	2.17E-17	9.270500123	-0.895161271	1.184356991	-0.148407607	0.600726725	1	0
ENSG00000134243.11	SORT1	0.883634828	8	1	0.403532294	mashr_Brain_Putamen_basal_ganglia	0.983717772	mashr_Brain_Caudate_basal_ganglia	6.654841243	4.90E-19	6.654841243	-0.835329354	-0.020408163	-0.203911352	0.295246366	1	0
ENSG00000131876.16	SNRPA1	0.883701764	7	1	0.604006526	mashr_Brain_Cortex	1	mashr_Brain_Amygdala	6.840432659	1.86E-17	6.840432659	0	0.518647576	0.147262927	0.251506229	1	0
ENSG00000164344.15	KLKB1	0.883738835	11	1	0.705907206	mashr_Brain_Putamen_basal_ganglia	0.999752722	mashr_Spleen	9.794180449	5.59E-17	9.794180449	-0.377358496	0.285215879	-0.137048805	0.203539926	1	0
ENSG00000149150.8	SLC43A1	0.883747067	9	1	0.612939221	mashr_Brain_Hippocampus	0.877105789	mashr_Brain_Cortex	5.788361078	2.40E-17	5.788361078	-0.3493976	0.505882382	0.198328957	0.255330257	1	0
ENSG00000113272.13	THG1L	0.883783453	11	1	0.356312792	mashr_Spleen	0.957654347	mashr_Brain_Anterior_cingulate_cortex_BA24	8.820432938	2.81E-17	8.820432938	-0.922413766	-0.053097345	-0.23028486	0.269208127	1	0
ENSG00000186480.12	INSIG1	0.883868173	4	1	0.883868173	mashr_Brain_Caudate_basal_ganglia	0.883868173	mashr_Brain_Caudate_basal_ganglia	4	5.13E-17	4	-0.146067411	0.146067411	0	0.168664118	1	0
ENSG00000066468.22	FGFR2	0.883875267	4	1	0.688081598	mashr_Brain_Cortex	0.881873708	mashr_Brain_Anterior_cingulate_cortex_BA24	3.00023673	4.77E-17	3.00023673	-0.401459843	0.148594379	-0.137513556	0.224922922	1	0
ENSG00000048740.18	CELF2	0.884146498	10	1	0.677699215	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.953512881	mashr_Brain_Cortex	4.976392961	3.86E-35	4.976392961	-0.311765298	0.415604798	0.028028258	0.203119703	1	0
ENSG00000111786.8	SRSF9	0.884234126	3	1	0.083365934	mashr_Brain_Substantia_nigra	0.717766227	mashr_Brain_Anterior_cingulate_cortex_BA24	2.22943262	1.89E-17	2.22943262	-0.361445785	1.731481433	0.336196621	1.208352092	1	0
ENSG00000188959.9	C9orf152	0.884248731	2	1	0.595017642	mashr_Spleen	0.766298166	mashr_Pituitary	1.295674368	0.704325632	1.295674368	-0.531578958	-0.297220508	-0.414399733	0.165716449	1	0
ENSG00000135643.4	KCNMB4	0.884282141	10	1	0.009442445	mashr_Spleen	0.695378709	mashr_Brain_Amygdala	5.107847412	3.27E-18	5.107847412	-2.59560537	0.391566277	-0.932343791	0.887704326	1	0
ENSG00000101638.13	ST8SIA5	0.88429605	5	1	0.218697098	mashr_Brain_Anterior_cingulate_cortex_BA24	0.996010594	mashr_Brain_Putamen_basal_ganglia	3.111952822	4.66E-17	3.111952822	-1.230000019	0.313043475	-0.057173919	0.6690608	1	0
ENSG00000283703.1	RP11-680F20.6	0.88455021	2	1	0.820211673	mashr_Spleen	1	mashr_Pituitary	1.224928012	0.775071988	1.224928012	0	0.227272734	0.113636367	0.160706091	1	0
ENSG00000068885.14	IFT80	0.884619028	9	1	0.238070548	mashr_Brain_Putamen_basal_ganglia	0.838486402	mashr_Brain_Hypothalamus	6.596525767	5.15E-17	6.596525767	-1.17982318	0.281268276	-0.138038045	0.62615878	1	0
ENSG00000131187.9	F12	0.884626519	8	1	0.096498948	mashr_Brain_Anterior_cingulate_cortex_BA24	0.768194924	mashr_Brain_Amygdala	6.103969105	2.61E-17	6.103969105	-1.662068963	0.620689631	-0.230934974	0.69866433	1	0
ENSG00000163162.8	RNF149	0.884894019	11	1	0.406242034	mashr_Brain_Putamen_basal_ganglia	0.997134888	mashr_Brain_Caudate_basal_ganglia	9.396611774	1.66E-17	9.396611774	-0.830524974	0.47595468	0.125537525	0.348321268	1	0
ENSG00000260274.1	RP11-817O13.8	0.884925572	7	1	0.040297036	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.952559523	mashr_Pituitary	3.563303201	6.27E-17	3.563303201	-2.050691128	0.787234068	-0.312425227	1.039867537	1	0
ENSG00000146090.15	RASGEF1C	0.88494874	8	1	3.53E-12	mashr_Brain_Caudate_basal_ganglia	0.57790216	mashr_Brain_Anterior_cingulate_cortex_BA24	4.009546908	3.93E-17	4.009546908	-6.95488739	1.471153855	-0.606633204	2.857475055	1	0
ENSG00000235271.5	LINC01422	0.885116012	10	1	0.563723601	mashr_Brain_Substantia_nigra	0.938913722	mashr_Brain_Hypothalamus	6.758672058	1.33E-17	6.758672058	-0.577319562	0.565994487	-0.138099464	0.336568164	1	0
ENSG00000132676.15	DAP3	0.885149518	2	1	0.885149518	mashr_Brain_Hippocampus	0.885149518	mashr_Brain_Hippocampus	2	3.35E-17	2	-0.144444451	0.144444451	0	0.204275301	1	0
ENSG00000235052.1	RP1-150O5.3	0.885149518	1	1	0.885149518	mashr_Pituitary	0.885149518	mashr_Pituitary	1	1	1	0.144444451	0.144444451	0.144444451	NA	1	0
ENSG00000106591.3	MRPL32	0.885318548	10	1	0.072624918	mashr_Pituitary	0.895658599	mashr_Brain_Cortex	6.044526335	6.09E-18	6.044526335	-1.795180678	0.131147534	-0.447215888	0.74955196	1	0
ENSG00000276409.4	CCL14	0.88534134	9	1	0.513296107	mashr_Brain_Cortex	0.932984487	mashr_Brain_Hippocampus	7.347892489	1.15E-16	7.347892489	0.084090488	0.653713961	0.17065058	0.190872172	1	0
ENSG00000167526.13	RPL13	0.885348652	11	1	0.883085586	mashr_Brain_Amygdala	0.913560874	mashr_Brain_Hypothalamus	10.9201008	2.36E-18	10.9201008	-0.14705883	-0.108548168	-0.14355786	0.011611401	1	0
ENSG00000104213.12	PDGFRL	0.885367284	10	1	0.049137119	mashr_Pituitary	0.861536499	mashr_Brain_Substantia_nigra	4.374941423	6.84E-18	4.374941423	-1.96739996	1.903709255	0.106197351	1.306093793	1	0
ENSG00000165084.15	C8orf34	0.885475288	6	1	0.247744885	mashr_Brain_Caudate_basal_ganglia	0.902937649	mashr_Brain_Nucleus_accumbens_basal_ganglia	4.118538057	2.51E-17	4.118538057	-1.155844212	0.182926834	-0.307651711	0.589413981	1	0
ENSG00000222011.8	FAM185A	0.885552978	10	1	0.38077471	mashr_Spleen	0.98843686	mashr_Brain_Amygdala	6.994332433	5.47E-17	6.994332433	-0.876469758	0.014492754	-0.259023594	0.363702931	1	0
ENSG00000175764.14	TTLL11	0.885568866	2	1	0.068598851	mashr_Spleen	0.107098148	mashr_Brain_Substantia_nigra	1.061388962	0.938611038	1.061388962	-1.82105267	1.611374378	-0.104839146	2.427092442	1	0
ENSG00000175414.6	ARL10	0.885590101	10	1	0.485229298	mashr_Brain_Putamen_basal_ganglia	0.958333309	mashr_Brain_Caudate_basal_ganglia	6.073981238	2.08E-17	6.073981238	-0.399371745	0.697916687	0.1087376	0.451105714	1	0
ENSG00000167565.12	SERTAD3	0.885710576	4	1	0.745513032	mashr_Brain_Caudate_basal_ganglia	0.945017068	mashr_Brain_Anterior_cingulate_cortex_BA24	3.313386629	4.23E-18	3.313386629	-0.324561417	0.068965517	-0.073182367	0.1868038	1	0
ENSG00000180488.14	MIGA1	0.885802901	2	1	0.885802901	mashr_Brain_Hippocampus	0.885802901	mashr_Brain_Hippocampus	2	3.35E-17	2	0.143617019	0.143617019	0.143617019	0	1	0
ENSG00000135698.9	MPHOSPH6	0.885959748	11	1	0.143960088	mashr_Brain_Substantia_nigra	0.934269615	mashr_Brain_Hypothalamus	8.1932338	1.54E-17	8.1932338	-1.461201731	0.560747683	0.033718462	0.552472707	1	0
ENSG00000250230.2	RP11-855O10.2	0.886026933	1	1	0.886026933	mashr_Pituitary	0.886026933	mashr_Pituitary	1	1	1	0.143333331	0.143333331	0.143333331	NA	1	0
ENSG00000077157.21	PPP1R12B	0.886033053	11	1	0.660467048	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.994950131	mashr_Brain_Amygdala	10.14057738	7.38E-18	10.14057738	0.006329114	0.439268428	0.145571032	0.196769902	1	0
ENSG00000224531.5	SMIM13	0.886098426	11	1	0.432771847	mashr_Brain_Hippocampus	0.73992685	mashr_Brain_Nucleus_accumbens_basal_ganglia	6.475440964	2.28E-17	6.475440964	-0.619469047	0.784457267	0.111663448	0.494617787	1	0
ENSG00000273009.1	RP11-352G9.1	0.886204203	7	1	0.370341795	mashr_Pituitary	0.970815613	mashr_Brain_Putamen_basal_ganglia	5.224273276	1.09E-16	5.224273276	-0.895833313	0.202702701	0.020321238	0.408591027	1	0
ENSG00000185070.10	FLRT2	0.886253225	10	1	0.434100561	mashr_Brain_Anterior_cingulate_cortex_BA24	0.965692962	mashr_Brain_Nucleus_accumbens_basal_ganglia	7.277535214	1.68E-18	7.277535214	-0.782194015	0.043010753	-0.130486817	0.235275085	1	0
ENSG00000057608.16	GDI2	0.886263347	10	1	0.218717142	mashr_Brain_Hypothalamus	0.991420761	mashr_Brain_Anterior_cingulate_cortex_BA24	7.877353288	1.03E-17	7.877353288	-0.811965823	1.229946494	0.168096817	0.53671158	1	0
ENSG00000204335.3	SP5	0.88636134	9	1	0.822769234	mashr_Brain_Hippocampus	0.890294923	mashr_Brain_Caudate_basal_ganglia	7.018421562	3.34E-17	7.018421562	-0.179949744	0.223984667	0.038015994	0.178077007	1	0
ENSG00000054938.15	CHRDL2	0.886386585	8	1	0.477181293	mashr_Brain_Cortex	0.970455474	mashr_Brain_Anterior_cingulate_cortex_BA24	6.00068248	6.31E-30	6.00068248	-0.710843384	0.139534891	-0.05860133	0.291796663	1	0
ENSG00000113460.12	BRIX1	0.886396798	3	1	0.115379262	mashr_Brain_Hypothalamus	0.686325861	mashr_Brain_Amygdala	2.055483321	2.42E-16	2.055483321	-1.574468136	-0.403846145	-0.794053475	0.675858922	1	0
ENSG00000149483.11	TMEM138	0.886403001	11	1	0.886403001	mashr_Brain_Amygdala	0.886403001	mashr_Brain_Substantia_nigra	11	3.99E-32	11	0.142857149	0.142857149	0.142857149	3.51E-17	1	0
ENSG00000167971.15	CASKIN1	0.886403001	8	1	0.886403001	mashr_Brain_Amygdala	0.886403001	mashr_Brain_Amygdala	8	2.87E-17	8	0.142857149	0.142857149	0.142857149	0	1	0
ENSG00000153310.19	FAM49B	0.886403001	1	1	0.886403001	mashr_Spleen	0.886403001	mashr_Spleen	1	1	1	-0.142857149	-0.142857149	-0.142857149	NA	1	0
ENSG00000085377.13	PREP	0.886477885	11	1	0.423959012	mashr_Spleen	0.965320293	mashr_Brain_Amygdala	5.232409525	2.31E-17	5.232409525	-0.765957475	0.799571661	0.09581551	0.48364902	1	0
ENSG00000197386.10	HTT	0.886508466	7	1	0.141575725	mashr_Brain_Nucleus_accumbens_basal_ganglia	0.957683126	mashr_Brain_Amygdala	3.076340091	9.05E-18	3.076340091	-1.469948416	0.574796669	-0.347141674	0.656736525	1	0
ENSG00000145020.15	AMT	0.886626933	11	1	0.812954841	mashr_Brain_Hypothalamus	0.98516428	mashr_Brain_Putamen_basal_ganglia	10.68366489	1.09E-17	10.68366489	-0.236615826	-0.018594889	-0.14045715	0.060028694	1	0
ENSG00000254968.6	RP11-65M17.3	0.886705248	8	1	0.24618106	mashr_Brain_Amygdala	0.600007157	mashr_Brain_Anterior_cingulate_cortex_BA24	5.488688695	3.77E-17	5.488688695	-1.159675227	0.842592597	0.074486356	0.846023799	1	0
ENSG00000182952.4	HMGN4	0.886809259	9	1	0.093375918	mashr_Brain_Caudate_basal_ganglia	0.776649531	mashr_Brain_Nucleus_accumbens_basal_ganglia	4.498254735	3.68E-18	4.498254735	-1.375862122	1.677852392	0.284083715	1.030261174	1	0
ENSG00000099219.13	ERMP1	0.886842026	11	1	0.138170393	mashr_Brain_Hypothalamus	0.810683999	mashr_Brain_Nucleus_accumbens_basal_ganglia	4.651387543	1.42E-17	4.651387543	-1.439369001	1.482638836	0.087083152	0.918615376	1	0
